timestamp,hook_event_name,session_id,verdict
1786069372.650561,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069374.062352,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069382.416873,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069411.323489,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069771.3146088,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069772.679104,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069774.530196,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069780.789234,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069782.884512,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069784.4388502,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069815.504724,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069817.305213,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069827.323036,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069828.707403,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069855.017816,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069855.9204822,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069909.371531,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786069911.835213,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786070222.360662,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786070223.516753,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786070241.4710941,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786070253.188969,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786070516.7018769,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071571.9409668,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071571.941783,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071766.874639,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071865.4035258,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071869.135245,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071876.90373,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071898.020854,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071923.851399,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071934.076161,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071935.4254239,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071937.26913,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071956.5898051,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071956.858953,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786071957.5047638,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072016.853964,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072018.236577,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072026.1606882,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072027.745216,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072105.312787,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072144.8576992,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072503.6254458,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072547.855841,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072548.411438,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072549.580141,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072560.10444,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072586.3197582,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072629.688194,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072637.670997,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072642.931554,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072672.0631151,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072678.046148,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786072698.903612,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786073312.054219,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786073329.444191,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786073349.4038222,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
1786073349.689661,PreToolUse,3aaad826-c51a-4bd3-8720-7f6b141130b4,missed
2026-08-07T02:00:14Z,Stop,3aaad826-c51a-4bd3-8720-7f6b141130b4,matched
2026-08-07T02:38:02Z,Stop,3aaad826-c51a-4bd3-8720-7f6b141130b4,matched
2026-08-07T03:05:48Z,Stop,3aaad826-c51a-4bd3-8720-7f6b141130b4,matched
2026-08-07T03:29:34Z,Stop,3aaad826-c51a-4bd3-8720-7f6b141130b4,matched
2026-08-07T03:23:39Z,StopFailure,3aaad826-c51a-4bd3-8720-7f6b141130b4,matched
2026-08-07T01:38:36Z,SessionStart,4744a8e8-7aea-497a-81ab-e060cd558548,matched
2026-08-07T02:08:22Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:12:13Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:17:40Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:18:34Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:20:09Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:22:30Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:32:31Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:33:12Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:35:39Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:38:45Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
2026-08-07T02:41:07Z,Notification,57e866ea-8491-4355-b0e1-e722d43c34a0,matched
